STD_YM|INDEX_ID|HCODE|TIME|H_MAX_POP|W_MAX_POP|V_MAX_POP|F_MAX_POP|A_MAX_POP
201904|다라36ba77bb|2402064|00|0|0|0|0.0018|0
201904|다라36ba78aa|2402064|00|0|0|0|0.0231|0
201904|다라36ba78ab|2402064|00|0|0|0|0.0259|0
201904|다라36ba78ba|2402064|00|0|0|0|0.0437|0
201904|다라36ba78bb|2402064|00|0|0|0|0.0087|0
201904|다라36ba79aa|2402064|00|0|0|0|0.0089|0
201904|다라36ba79ab|2402064|00|0|0|0|0.0264|0
201904|다라36ba79ba|2402064|00|0|0|0|0.0752|0
201904|다라36bb78bb|2402064|00|0|0|0|0.0371|0
201904|다라36bb79ab|2402064|00|0|0|0|0.0468|0
201904|다라37aa77bb|2402064|00|0|0|0|0.0251|0
201904|다라37aa78aa|2402064|00|0|0|0|0.0042|0
201904|다라37aa78bb|2402064|00|0|0|0|0.0068|0
201904|다라37aa79aa|2402064|00|0|0|0|0.0178|0
201904|다라37aa79ab|2402064|00|0|0|0|0.0255|0
201904|다라37aa79ba|2402064|00|0|0|0|0.0164|0
201904|다라37ab77ba|2402064|00|0|0|0|0.0042|0
201904|다라37ab77bb|2402064|00|10|1|17|0.0279|26
201904|다라37ab78aa|2402064|00|0|0|2|0.002|2
201904|다라37ab79ba|2402064|00|0|0|1|0.0448|1
201904|다라37ab80aa|2402064|00|0|0|0|0.0047|0
201904|다라37ba77bb|2402064|00|3|0|6|0.0328|7
201904|다라37ba78aa|2402064|00|3|0|7|0.0225|9
201904|다라37ba78ab|2402064|00|1|0|2|0.0207|3
201904|다라37ba78ba|2402064|00|0|0|0|0.0098|0
201904|다라37ba79aa|2402064|00|0|0|0|0.0156|0
201904|다라37ba79ab|2402064|00|0|0|0|0.0228|0
201904|다라37ba79ba|2402064|00|0|0|0|0.0192|0
201904|다라37ba79bb|2402064|00|0|0|0|0.014|0
201904|다라37ba80aa|2402064|00|6|1|9|0.0291|14
201904|다라37bb77bb|2402064|00|0|0|0|0.0018|0
201904|다라37bb78aa|2402064|00|0|0|0|0.0067|0
201904|다라37bb78ab|2402064|00|0|0|8|0.016|8
201904|다라37bb78ba|2402064|00|0|0|0|0.0192|0
201904|다라37bb78bb|2402064|00|0|0|0|0.0552|0
201904|다라37bb79aa|2402064|00|0|0|0|0.0175|0
201904|다라37bb79ab|2402064|00|5|0|7|0.1189|12
201904|다라37bb79ba|2402064|00|0|0|0|0.0231|0
201904|다라37bb79bb|2402064|00|1|0|2|0.0819|3
201904|다라37bb80aa|2402064|00|0|0|0|0.0058|0
201904|다라37bb80bb|2402064|00|0|0|0|0.0319|0
201904|다라38aa77bb|2402064|00|0|0|0|0.0038|0
201904|다라38aa78aa|2402064|00|0|0|0|0.0133|0
201904|다라38aa78ab|2402064|00|7|0|7|0.0088|14
201904|다라38aa78ba|2402064|00|9|0|10|0.0164|19
201904|다라38aa78bb|2402064|00|0|0|0|0.0201|0
201904|다라38aa79aa|2402064|00|0|0|0|0.0715|0
201904|다라38aa79ab|2402064|00|45|7|70|0.1418|115
201904|다라38aa79ba|2402064|00|14|0|22|0.1292|35
201904|다라38aa79bb|2402064|00|0|0|0|0.0116|0
201904|다라38aa80aa|2402064|00|0|0|0|0.0718|0
201904|다라38aa80ab|2402064|00|0|0|0|0.106|0
201904|다라38aa80ba|2402064|00|0|0|0|0.12|0
201904|다라38aa80bb|2402064|00|0|0|0|0.0589|0
201904|다라38aa81aa|2402064|00|0|0|0|0.0053|0
201904|다라38aa81bb|2402064|00|0|0|0|0.0179|0
201904|다라38ab78aa|2402064|00|2|0|4|0.0029|6
201904|다라38ab78ab|2402064|00|6|0|10|0.0099|16
201904|다라38ab78ba|2402064|00|7|0|10|0.0304|16
201904|다라38ab78bb|2402064|00|1|0|1|0.016|2
201904|다라38ab79aa|2402064|00|0|0|0|0.0252|0
201904|다라38ab79ab|2402064|00|3|0|10|0.0766|13
201904|다라38ab79ba|2402064|00|38|6|62|0.3685|101
201904|다라38ab80aa|2402064|00|0|0|0|0.0376|0
201904|다라38ab81aa|2402064|00|0|0|0|0.0192|0
201904|다라38ab81ab|2402064|00|0|0|0|0.0205|0
201904|다라38ab81ba|2402064|00|0|0|0|0.0299|0
201904|다라38ab81bb|2402064|00|0|0|0|0.0233|0
201904|다라38ab82aa|2402064|00|0|0|0|0.0107|0
201904|다라38ab82ab|2402064|00|0|0|0|0.0075|0
201904|다라38ba77bb|2402064|00|0|0|0|0.0147|0
201904|다라38ba78ab|2402064|00|0|0|0|0.0047|0
201904|다라38ba78ba|2402064|00|0|0|0|0.0117|0
201904|다라38ba78bb|2402064|00|0|0|0|0.0205|0
201904|다라38ba79aa|2402064|00|0|0|0|0.0464|0
201904|다라38ba79ab|2402064|00|0|0|0|0.0694|0
201904|다라38ba79ba|2402064|00|3|0|6|0.0974|9
201904|다라38ba79bb|2402064|00|5|0|7|0.1859|10
201904|다라38ba80aa|2402064|00|0|0|0|0.253|0
201904|다라38ba80ab|2402064|00|0|0|0|0.1488|0
201904|다라38ba80ba|2402064|00|0|0|0|0.0996|0
201904|다라38ba80bb|2402064|00|0|0|0|0.0788|0
201904|다라38ba81aa|2402064|00|0|0|0|0.0148|0
201904|다라38ba81ab|2402064|00|0|0|0|0.0156|0
201904|다라38ba81bb|2402064|00|0|0|0|0.0159|0
201904|다라38ba82aa|2402064|00|0|0|0|0.0082|0
201904|다라38ba82ab|2402064|00|0|0|0|0.0148|0
201904|다라38ba82ba|2402064|00|0|0|0|0.0238|0
201904|다라38ba84ba|2402057|00|6|0|1|0.0102|7
201904|다라38ba84bb|2402057|00|1|0|0|0.0205|1
201904|다라38ba85aa|2402057|00|6|0|0|0.0389|6
201904|다라38ba85ab|2402057|00|7|0|0|0.2106|7
201904|다라38ba85ba|2402057|00|0|0|0|0.0121|0
201904|다라38ba85bb|2402057|00|0|0|0|0.0227|0
201904|다라38bb79aa|2402064|00|0|0|0|0.0306|0
201904|다라38bb79ab|2402064|00|0|0|0|0.0646|0
201904|다라38bb79ba|2402064|00|35|4|57|0.2511|89
201904|다라38bb79bb|2402064|00|13|0|21|0.3015|34
201904|다라38bb80aa|2402064|00|16|1|27|0.952|42
201904|다라38bb80ab|2402064|00|0|0|0|0.2704|0
201904|다라38bb80ba|2402064|00|0|0|0|0.1171|0
201904|다라38bb80bb|2402064|00|0|0|0|0.0859|0
201904|다라38bb81ba|2402064|00|2|0|4|0.0186|6
201904|다라38bb81bb|2402064|00|0|0|0|0.0237|0
201904|다라38bb82ab|2402064|00|5|0|9|0.02|13
201904|다라38bb82ba|2402064|00|0|0|0|0.068|0
201904|다라38bb82bb|2402064|00|12|0|18|0.0479|27
201904|다라38bb83aa|2402064|00|2|0|3|0.0461|5
201904|다라38bb83ba|2402064|00|0|0|0|0.0013|0
201904|다라38bb83bb|2402064|00|0|0|0|0.0127|0
201904|다라38bb84aa|2402057|00|7|0|3|0.0468|9
201904|다라38bb84ab|2402057|00|26|7|13|0.0314|44
201904|다라38bb84ba|2402057|00|4|0|2|0.008|5
201904|다라38bb84bb|2402057|00|0|0|0|0.0166|0
201904|다라38bb85aa|2402057|00|2|0|0|0.0198|2
201904|다라38bb85ab|2402057|00|11|0|1|0.0618|12
201904|다라38bb85ba|2402057|00|2|0|0|0.0656|2
201904|다라38bb85bb|2402057|00|3|0|0|0.0931|3
201904|다라39aa79aa|2402064|00|0|0|0|0.0347|0
201904|다라39aa79ab|2402064|00|0|0|0|0.0553|0
201904|다라39aa79ba|2402064|00|0|0|0|0.0541|0
201904|다라39aa79bb|2402064|00|0|0|0|0.1557|0
201904|다라39aa80aa|2402064|00|2|0|2|0.7284|4
201904|다라39aa80ab|2402064|00|1|0|5|0.3481|6
201904|다라39aa80ba|2402064|00|7|0|13|0.0477|19
201904|다라39aa80bb|2402064|00|29|4|46|0.0105|73
201904|다라39aa81aa|2402064|00|9|1|13|0.0022|21
201904|다라39aa81ab|2402064|00|0|0|2|0.0073|2
201904|다라39aa81ba|2402064|00|31|5|51|0.0103|82
201904|다라39aa81bb|2402064|00|4|0|8|0.0199|11
201904|다라39aa82aa|2402064|00|101|18|166|0.1291|272
201904|다라39aa82ab|2402064|00|51|7|78|0.0843|128
201904|다라39aa82ba|2402064|00|4|0|5|0.0893|8
201904|다라39aa82bb|2402064|00|75|13|123|0.1992|198
201904|다라39aa83aa|2402064|00|73|12|119|0.1127|197
